acinar cell	adipocyte - breast	adipocyte - omental	adipocyte - perirenal	adipocyte - subcutaneous	alveolar epithelial cell	amniotic epithelial cell	amniotic membrane cell	astrocyte	astrocyte - cerebellum	astrocyte - cerebral cortex	basophil	blood vessel endothelial cell	bronchial epithelial cell	bronchial smooth muscle cell	cardiac fibroblast	cardiac myocyte	cd14-cd16+ monocyte	cd14+ monocyte	cd14+ monocyte derived endothelial progenitor cell	cd14+cd16- monocyte	cd14+cd16+ monocyte	cd4+ t cell	cd4+cd25-cd45ra- memory conventional t cell	cd4+cd25-cd45ra+ naive conventional t cell	cd4+cd25+cd45ra- memory regulatory t cell	cd4+cd25+cd45ra+ naive regulatory t cell	cd8+ t cell	chondrocyte	chorionic membrane cell	ciliated epithelial cell	corneal epithelial cell	dendritic cell	dendritic cell - monocyte immature derived	dendritic cell - plasmacytoid	endothelial cell - aortic	endothelial cell - artery	endothelial cell - microvascular	endothelial cell - thoracic	endothelial cell - umbilical vein	endothelial cell - vein	endothelial cell of hepatic sinusoid	endothelial cell of lymphatic vessel	enteric smooth muscle cell	epithelial cell of esophagus	epithelial cell of malassez	epithelial cell of prostate	fat cell	fibroblast - dermal	fibroblast - skin dystrophia myotonica	fibroblast - skin normal	fibroblast - skin spinal muscular atrophy	fibroblast - skin walker warburg	fibroblast of choroid plexus	fibroblast of gingiva	fibroblast of lymphatic vessel	fibroblast of periodontium	fibroblast of pulmonary artery	fibroblast of the conjuctiva	fibroblast of tunica adventitia of artery	gingival epithelial cell	hair follicle cell	hair follicle dermal papilla cell	hair follicle outer root sheath cell	hepatic stellate cell	hepatocyte	immature langerhans cell	intestinal epithelial cell	iris pigment epithelial cell	keratinocyte	keratinocyte - epidermal	keratinocyte - oral	keratocyte	kidney epithelial cell	lens epithelial cell	lymphocyte of b lineage	macrophage	mammary epithelial cell	mast cell	mast cell - stimulated	melanocyte	melanocyte - dark	melanocyte - light	meningeal cell	mesenchymal precursor cell	mesenchymal precursor cell - adipose	mesenchymal precursor cell - bone marrow	mesenchymal precursor cell - cardiac	mesenchymal somatic cell	mesenchymal stem cell	mesenchymal stem cell - adipose	mesenchymal stem cell - amniotic membrane	mesenchymal stem cell - bone marrow	mesenchymal stem cell - hepatic	mesenchymal stem cell - umbilical	mesenchymal stem cell - wharton's jelly	mesothelial cell	migratory langerhans cell	monocyte	multipotent cord blood unrestricted somatic stem cell	myoblast	nasal epithelial cell	natural killer cell	neuron	neuronal stem cell	neutrophil	olfactory epithelial cell	osteoblast	pancreatic stromal cell	pericyte cell	placental epithelial cell	preadipocyte	preadipocyte - breast	preadipocyte - omental	preadipocyte - perirenal	preadipocyte - subcutaneous	preadipocyte - visceral	prostate stromal cell	renal cortical epithelial cell	renal epithelial cell	renal glomerular endothelial cell	renal mesangial cell	renal proximal tubular epithelial cell	respiratory epithelial cell	reticulocyte	retinal pigment epithelial cell	salivary acinar cell	sebocyte	sensory epithelial cell	sertoli cell	skeletal muscle cell	skeletal muscle cell differentiated into myotubes	skeletal muscle satellite cell	skin fibroblast	small airway epithelial cell	smooth muscle cell - aortic	smooth muscle cell - brachiocephalic	smooth muscle cell - brain vascular	smooth muscle cell - carotid	smooth muscle cell - coronary artery	smooth muscle cell - internal thoracic artery	smooth muscle cell - pulmonary artery	smooth muscle cell - subclavian artery	smooth muscle cell - umbilical artery	smooth muscle cell - umbilical vein	smooth muscle cell of prostate	smooth muscle cell of the esophagus	smooth muscle cell of trachea	stromal cell	synoviocyte	t cell	tendon cell	trabecular meshwork cell	tracheal epithelial cell	urothelial cell	uterine smooth muscle cell	vascular associated smooth muscle cell
seizures, febrile	0	0	0	0	0	0	0	0	0.000513914836629686	0	0.00054171498867029	0	0	0	0	0	0	0.000180217693235677	0.000180217693235677	0.000180217693235677	0.000180217693235677	0.000180217693235677	0	0	0	0	0	0	0	0	6.75868361418298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157295264851456	0	0	0	0	0	0.000157295264851456	0	0	0	6.75868361418298e-05	0	0.000180217693235677	0	0	0	0	0.00201972793611661	0	0.000227940399400876	0	0	0	0	0	0	0	0	5.11725288692233e-05	0	5.11725288692233e-05	0	0	0	0	0	0	0	0	0	0	0	6.75868361418298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93884650526814e-05	0	0	0	0	0	0
sepsis	0	0	0.000558887330090476	0.000383400120718325	0.000179845649393483	0.000160385026958094	0	0	0.00029062612270926	0	8.75278578969147e-05	0.000122590938765514	0.00197003069602084	0.000174749834526085	0	0.000284909370157694	0.00296375909476371	0.0105118722937258	0.0105118722937258	0.0105118722937258	0.0105118722937258	0.0105118722937258	0.0109163535861927	0.0109163535861927	0.00289998996025299	0.00289998996025299	0.00289998996025299	0.00886626446420706	3.08970927676117e-05	0	0.00534552371622587	0.000123137591315305	0.00338377208923474	0.00338377208923474	0.00338377208923474	0.000482148764058731	0.000541019580637475	0.000716327880600312	0	0.000634294250305239	0.000825159588702485	0.0031681225253281	0	0.000531156417536561	0	0	0	0.000383400120718325	0	2.91986965963391e-05	2.91986965963391e-05	2.91986965963391e-05	2.91986965963391e-05	0	0	0	0	0	0	0	9.96470914956859e-05	0	0	0	0.000181600282645312	0.0031681225253281	0.000138666589022821	0.00196423869926428	0	0.000285846239963404	0.000285846239963404	0.000141534206466452	0	0.000970897025048174	0	0.00346644327493703	0.0140021740314563	0	0.00138097003365838	0.00138097003365838	0	0	0	0.00107235309229582	0.000501581995800161	0.000208078685333437	0.00999658928631647	0.00038151023475909	0.000501581995800161	0.000501581995800161	0.000208078685333437	0	0.00999658928631647	0	0	0	0.00534552371622587	0.000138666589022821	0.0105118722937258	0	0.000352371936607593	0	0.00383913817389047	0.000726844853049032	5.48712889453378e-05	0.0205386284702321	0	4.29986031157406e-05	0	0.00034949966905217	0	0.000164909342430217	0	0	0.000851627255407506	0	0.000851627255407506	0	0.000467744881544784	0.000415227109252682	0	0.00041372315549564	9.09718188087485e-05	0.0022962254771858	0.0010177841635514	0	0	0	0.00534552371622587	0	0.00183628686154421	0.00303968995825011	0	2.91986965963391e-05	0.0022962254771858	0.000177306524567485	0	0	0	0.00018454648183782	0	0	0	0.000516376367531547	0	0	0	0	0.000447789015869103	0	0.0129426742014013	0	0	8.08128754023353e-05	0.000214323507444889	0	5.39289697453923e-05
severe acute respiratory syndrome	0	0	0	0	0	0.000755346474747406	0	0	0	0	0	0	0.000144969087202839	0.00137166452895111	0	0	0	0.000754254567675497	0.000754254567675497	0.000754254567675497	0.000754254567675497	0.000754254567675497	0.00209732963872627	0.00209732963872627	0	0	0	0.00377696095490678	0	0	0.00529733178178485	0	0.00105162430571076	0.00105162430571076	0.00105162430571076	0	0	0	0	0	0	0.000190070491513973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190070491513973	0	0.000478486742892143	0	0	0	0	0	0.00071445615427962	0	0.000824520186285082	0.0010029565043264	0	0	0	0	0	0	0	0	0	0.000558573416341439	0	0	0	0	0	0.000558573416341439	0	0	0	0.00529733178178485	0	0.000754254567675497	0	0	0	0.000410925840136682	6.98599104524217e-05	0	0.000462538481319801	0	0.00010125272881933	0	0	0	0	0	0	0.000506218560957386	0	0.000506218560957386	0	0	0	0	0	0	0.00641725480657091	0	0	0	0	0.00529733178178485	0	0	0	0	0	0.00641725480657091	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16912694360268e-05	0	0.00338300987136185	0	0	0.00114178464861258	0	0	0
silicosis	0	0	0	0	0	0	0	0	0	0	0	0.000154582542605609	0	0.000661058819182911	0	0.000215555971565144	0	0.000771070777992966	0.000771070777992966	0.000771070777992966	0.000771070777992966	0.000771070777992966	0.000820723054756382	0.000820723054756382	0.00101264615599665	0.00101264615599665	0.00101264615599665	0	0	0	0.000330484337440004	0	0.000129953566724342	0.000129953566724342	0.000129953566724342	0	0	0	0	0	0	7.6335340523473e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6335340523473e-05	0	0	0	0	0	0	0	0	0	0.000927193276158712	0.00919734262615516	0	0.000791523201302048	0.000791523201302048	0	0	0	0	0.000199729246798811	0	0.000833233112400954	0	0.000199729246798811	0.000199729246798811	0	0	0.000833233112400954	0	0	0	0.000330484337440004	0	0.000771070777992966	0	0	0	0.000396082489441094	9.35228470736939e-05	0	0.00222915396464862	0	0	0	0	0	0	0	0	0.00212688775274787	0	0.00212688775274787	0	0	0	0	0.000156506780897552	0	0.000954545136626755	0.000240635133920514	0	0	0	0.000330484337440004	0	0	0	0	0	0.000954545136626755	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147298704173952	0	0.00114031292116013	0	0	0	0	0	0
sjogren's syndrome	0.00543068099067079	0	0	0	0	0	0	0	0	0	0	0	9.21208776143158e-05	0	0	0.000170530386296908	0.000172785972269082	0.00213503011944073	0.00213503011944073	0.00213503011944073	0.00213503011944073	0.00213503011944073	0.00686879898460872	0.00686879898460872	0.00280393201907651	0.00280393201907651	0.00280393201907651	0.00173338887457068	0	0	0.00390544492207844	0.00073703090224962	0.00231319603394972	0.00231319603394972	0.00231319603394972	0	0	0.000357293941480422	0	0	0	0.000120780649341832	0	0	0	0	0	0	0	8.73833143357823e-05	8.73833143357823e-05	8.73833143357823e-05	8.73833143357823e-05	0	0	0	0	0	0	0	0.000596430261199105	0	0	0	0	0.000120780649341832	0.00124496784606178	0.00111486941769873	0	0.000570303809190244	0.000570303809190244	0.000423571237576204	0	0.000363201999648923	0	0.0161723706788637	0.0014074383787673	0	0.000751426683107468	0.000751426683107468	0	0	0	0	0.000237014349665778	0	0.00180008593388289	0	0.000237014349665778	0.000237014349665778	0	0	0.00180008593388289	0	0	0	0.00390544492207844	0.00124496784606178	0.00213503011944073	0	0	0	0.00214121346845184	0.00122819556445666	0	0.00220440707317594	0	0	0	0	0	0	0	0	0.0005691217863149	0	0.0005691217863149	0	0.00017497826434702	0.000177522214727482	0	0.000371446380410008	0	0.00105722207363038	0.000285556475513868	0	0.00736406996645113	0	0.00390544492207844	0	0.000103688288227443	0.000188537185082584	0	8.73833143357823e-05	0.00105722207363038	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291326943315819	0.000561103709067682	0.0105183704714239	0	0	0	0	0	0
sleep apnea, obstructive	0	0	0	0.000770314765425024	0.000505875852495741	0	0	0	0.000116783267110989	0	0	0	0.00164509367667426	0	0	0	0.000162400531584824	0.000614296655024399	0.000614296655024399	0.000614296655024399	0.000614296655024399	0.000614296655024399	0.00022483387981651	0.00022483387981651	0.00018824281543469	0.00018824281543469	0.00018824281543469	0.000208872068407703	0	0	0.000660419727078429	0	0	0	0	0.000226034025909198	0.000913078773364384	0.000335818500000072	0	0.00039648090297731	0.000497364956864384	0	0	0	0	0	0	0.000770314765425024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52599353798849e-05	0	0	0	0	0	8.53428623878665e-05	0	0.000164150294301116	0.000199674438655252	0	0	0	0	0	0	0	0.00014851227358901	0	0.000476588820329594	0	0.00014851227358901	0.00014851227358901	0	0	0.000476588820329594	0	0	0	0.000660419727078429	0	0.000614296655024399	0	0.00012389544480788	0	9.81714195233259e-05	0.00172460675477575	0	0.000656104644030984	0	0.000120947907723419	0	0	0	0	0	0	4.6514283548389e-05	0	4.6514283548389e-05	0	0.00016446105417338	0	0	0	0	0.000212930761151724	0	0	0	0	0.000660419727078429	0	0.000730920148180498	0.000753121271275713	0	0	0.000212930761151724	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164289900984988	0	0.000324727728917989	0	0	0	0	0	0
sleep disorders	0	0	0	0.000537409755705675	0.000220577540595641	0	0	0	0.000432829534316234	0	0.000214702770888444	0	0.000792818302903509	0	0	0	0.000118019436559641	0.000482134263668165	0.000482134263668165	0.000482134263668165	0.000482134263668165	0.000482134263668165	0.000322113473996255	0.000322113473996255	0.000136799496880949	0.000136799496880949	0.000136799496880949	0.000127504567948194	0	0	0.000408506299078995	0	0	0	0	9.85578364335983e-05	0.000464485731178308	0.000146427267581737	0	0.000172877954226151	0.000216866526485422	0	0	0	0	0	0	0.000537409755705675	0	0.000107435070665416	0.000107435070665416	0.000107435070665416	0.000107435070665416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15362823897027e-05	0	0	0	0	0	3.72121313955509e-05	0	0.000243353683101538	0.000228543629826152	0	5.13253203322059e-05	5.13253203322059e-05	0	0	0	0	6.4755951277209e-05	0	0.000540299467343854	0	6.4755951277209e-05	6.4755951277209e-05	0	0	0.000540299467343854	0	0	0	0.000408506299078995	0	0.000482134263668165	0	5.40222514514177e-05	0	0.00072769825415248	0.00580966709924158	0.000201896025937128	0.000572163893729051	0	0.00010547406797222	0	0	0	0	0	0	0.000192675849345278	0	0.000192675849345278	0	7.17101136066505e-05	0	0	0	0	9.28444071411783e-05	0	0	0	0	0.000408506299078995	0	0.000531173039992762	0.000540868096289718	0	0.000107435070665416	9.28444071411783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55139806869914e-05	0	0.000401175485621477	0	0	0	0	0	0
solid tumor	0.00208237205093695	0.00184518055422333	0.00042055567926281	0.00344658960526253	0.000473660553922606	0.00102584556449458	0.00238285232591957	0.000339278311602877	0.00779482547268567	0.00089054447736781	0.00153956190839428	0.00707235724273769	0.00530429585323595	0.00431748648504042	3.74406165611608e-05	0.00110411217665177	0.00133232213734487	0.0190000095625611	0.0190000095625611	0.0190000095625611	0.0190000095625611	0.0190000095625611	0.0212578155812786	0.0212578155812786	0.0161273411546797	0.0161273411546797	0.0161273411546797	0.0355547406944883	0.00167978889592709	0.000287934790273936	0.0553373013502073	0.00105400166587489	0.0255206219174025	0.0255206219174025	0.0255206219174025	0.000861675826926231	0.000844754127231204	0.0017069210857126	0.000462347124274503	0.00283727404406339	0.00251695249490739	0.0152073138265073	0.00320407940060104	0.000199844258355013	0.00424479132280018	0.00192877186936214	0.01007294939925	0.00344658960526253	0.00098652351058718	0.00693205606865646	0.00693205606865646	0.00693205606865646	0.00693205606865646	0.000105138919815702	0.00125293403966214	0.000758845376143049	0.00132575414958722	0.000464896248151957	0.000480826778668173	0	0.00131220568064332	0.000243972487761804	0.000243972487761804	0.00301476883806049	0.00175939355066765	0.0152073138265073	0.00633025498366298	0.0053579852283957	0.00104477662187909	0.0149805190393365	0.0149805190393365	0.00672298346711081	0.000101236950574389	0.00507416049176252	0.000150859641837439	0.0445896485885894	0.0284844974222077	0.00601786003700461	0.0117260048338853	0.0117260048338853	0.0269688857766582	0.0269688857766582	0.0269688857766582	0.000487521537843774	0.00658523243782626	0.00115475235798972	0.044380020992843	0.000119617353449732	0.00658523243782626	0.00658523243782626	0.00115475235798972	0.000339278311602877	0.044380020992843	0.000433375067999213	0.000790832839222864	0.000428096805635066	0.0553373013502073	0.00633025498366298	0.0190000095625611	0.000790832839222864	0.00140035219804664	0	0.0421418745469119	0.0095305504082942	0.00298319918216403	0.0114873677713737	0	0.00891000802060048	0.00157575236280889	0.00476676807358524	0.00266394685999853	0.00158217559972065	0.00825296624424646	0.000597608106293834	0.0375839505305153	0.000607925161223144	0.0375839505305153	0.00603801101817633	0.000725942526899999	0.00143951639876946	0.000160268806582925	0.000801652773814878	0.00104394101126262	0.00734824015993849	0.0050200369997549	0.000282167717738677	0.000385754373872429	0	0.0553373013502073	0.00189260019948373	0.00130682754767458	0.00154661325983276	0.000203360689043366	0.00693205606865646	0.00734824015993849	0.00025016423882275	0	0.000123784663888056	0.000114413683932769	0	0	5.21062838316067e-05	0	0	8.31196143368576e-05	0.000906259955232956	0.00019195652684929	4.5485893452926e-05	0.0228470544728956	0.00038798061189068	0.0566229716343855	0.000109107813455026	0	0.00145945611051908	0.00145148166834975	0.00178835292148581	0.000344937401329416
spasms, infantile	0	0	0	0	0	0	0	0	0.0010824493448225	0.000571391257299537	0.0012677825472066	0	0	0	0	0	0	0	0	0	0	0	6.61573593497082e-05	6.61573593497082e-05	0	0	0	8.60448358524067e-05	0	0	0.000158174340886986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202865111203297	5.14099205227282e-05	0	0	0	0.000200429882027749	0.000200429882027749	0.000200429882027749	0	0.000152949055137556	0	9.81653677463168e-05	0	0.000152949055137556	0.000152949055137556	0	0	9.81653677463168e-05	0	0	0	0.000158174340886986	0	0	0	0	0	0	0.00240636848359173	0	7.11269126650452e-05	0	0	0	0	0	0	0	0	0.000143711672049702	0	0.000143711672049702	0	0	0	0	0.000239700140510855	0	0	0	0	0	0	0.000158174340886986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112798691165577	0	0.000111476306783051	0	0	0	0	0	0
spondylitis, ankylosing	0	0	0	0	0	0	0	0	0	0	0	0.000228009495582029	0	0	0	0	0.000107383609192224	0.00134042537452754	0.00134042537452754	0.00134042537452754	0.00134042537452754	0.00134042537452754	0.00283527723407793	0.00283527723407793	0.00192930397021225	0.00192930397021225	0.00192930397021225	0.00236171249884283	0.000258597721293757	0	0.000441765085583906	0	0.00086256772687943	0.00086256772687943	0.00086256772687943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188965311369694	0	0	0	0	0	0	0	0.00188860643073043	0.00121302673955143	0	0.000116749797763906	0.000116749797763906	9.65138927815925e-05	9.65138927815925e-05	9.65138927815925e-05	0	0.000294600955890365	0	0.0013235601751949	0	0.000294600955890365	0.000294600955890365	0	0	0.0013235601751949	0	0	0	0.000441765085583906	0	0.00134042537452754	0	0	0	0.00102238902551443	0.000151740982584174	0	0.00140425240632267	0	0.000659785639326194	0	0	0	0	0	0	0.000322943230391951	0	0.000322943230391951	0	0	0	0	0.000230847750115369	0	0	0	0	0	0	0.000441765085583906	0.000118428740661497	0.000144991231451618	0.000131819316852752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217265822339829	0.00156922482067288	0.00425858810137528	0	0	0	0	0	0
stomach diseases	0.000277347890005511	0	0	8.37124064949734e-05	0	0	0.000186148767099339	0	1.58639830868556e-05	0	0	0.000468418458992546	0.000352849823194511	4.45144635877108e-05	0	0	0.000132364131442367	0.00109037172270353	0.00109037172270353	0.00109037172270353	0.00109037172270353	0.00109037172270353	0.00368245780167596	0.00368245780167596	0.00289806211344062	0.00289806211344062	0.00289806211344062	0.00225852578184871	0	0	0.00777784175347841	0	0.00187705302441337	0.00187705302441337	0.00187705302441337	6.14094819023946e-05	4.13445823645638e-05	0.000182471997437484	0	0.000323150730135795	0.000315292457056927	0.000508887616533704	0.000138465569310284	0	0.00202296788364019	0	6.19982022010825e-05	8.37124064949734e-05	0	8.92542865042199e-05	8.92542865042199e-05	8.92542865042199e-05	8.92542865042199e-05	0	0	0	0	0	0.000139516955472683	0	0	0	0	0	0	0.000508887616533704	0.000317905991737595	0.00196691452678194	0	0.000182035823882792	0.000182035823882792	5.40800450305371e-05	0	9.27446377548765e-05	0	0.00326448261238475	0.00203430165729168	0	0.00353376950607026	0.00353376950607026	7.9310537155872e-05	7.9310537155872e-05	7.9310537155872e-05	0	0.000504352261820056	7.95066080042959e-05	0.00152787375505277	0	0.000504352261820056	0.000504352261820056	7.95066080042959e-05	0	0.00152787375505277	0	0.00011473423997079	0	0.00777784175347841	0.000317905991737595	0.00109037172270353	0.00011473423997079	0	0	0.00322724587301559	0.00108823452070855	4.19325031189667e-05	0.0037432947014692	0	0.000164297130058141	0	0.000333858476907831	0.000136982423490645	0	0	0.000809210677364202	0.0018450188380824	0	0.0018450188380824	0.000116799500601835	0	4.53307897926176e-05	0	6.32332421623703e-05	0	0.000366380512469972	0.00026736467214995	0	0	0	0.00777784175347841	0	0.000145624005572798	0.000132394605796372	0	8.92542865042199e-05	0.000366380512469972	0	0	0	0	0	0	0	0	0	0	0	0.000389887460060203	0	0.00288637634116693	0	0.00500909627439362	0	0	0	0.000163785493600371	0	0
stomach ulcer	0	0	0	0	0	0	0	0	0	0	0	0.00016092608481798	6.0611126104568e-05	0	0	0	0.000113684895601497	0.000344019815271706	0.000344019815271706	0.000344019815271706	0.000344019815271706	0.000344019815271706	0.000314779956754871	0.000314779956754871	0.000219625356842371	0.000219625356842371	0.000219625356842371	0.000146216265792183	0	0	0.00230080957456993	0	3.3821604866528e-05	3.3821604866528e-05	3.3821604866528e-05	0	0	0	0	0.000138773837816596	0.000116056441123649	0.000119201825218691	0	0	0.000744637075286365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119201825218691	0	0.000933584513805334	0	9.38081491186684e-05	9.38081491186684e-05	0	0	5.97423808051387e-05	0	0.0010112060485178	0.000733832761070766	0	0.00374922103718181	0.00374922103718181	0	0	0	0	0.00010396272816194	0	0.000533800718559456	0	0.00010396272816194	0.00010396272816194	0	0	0.000533800718559456	0	0	0	0.00230080957456993	0	0.000344019815271706	0	0	0	0.000206168184376861	0.00115859241196518	0	0.00232063086775986	0	0	0	0	0	0	0	0.00104252221171966	0.000586103293605729	0	0.000586103293605729	0	0	0	0	0	0	0	0.000187882486528302	0	0	0	0.00230080957456993	0	0.000102332892544171	9.30363295192784e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230015013615929	0	0.000757728183947285	0	0	0	0	0	0
stomatitis, aphthous	0	0	0	0	0	0	0	0	0	0	0	0.000232401607111456	0	0	0	0	0.000109452122991619	0.000745224971182525	0.000745224971182525	0.000745224971182525	0.000745224971182525	0.000745224971182525	0.002143066525878	0.002143066525878	0.00164929561880346	0.00164929561880346	0.00164929561880346	0.00152034050539099	0	0	0.000962656336139243	0	0.000683809182889419	0.000683809182889419	0.000683809182889419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00170015255586613	0	0	0	0	0	0.00105150799777163	0.000192605320837765	0	0.000812838936831966	0.000812838936831966	0.00764692851849732	0	0	0	0.000597409561030216	0.000504650238934765	0	0.000356996193000759	0.000356996193000759	0	0	0	0	0	0	0.000626347293673753	0	0	0	0	0	0.000626347293673753	0	0	0	0.000962656336139243	0.00105150799777163	0.000745224971182525	0	0	0	0.00129019818156921	5.62414347576573e-05	0	0.00272296535598475	0	0	0	0	0	0	0	0	0.000282140602047941	0	0.000282140602047941	0	0	0	0	0	0	0.00014350768209219	0	0	0	0	0.000962656336139243	0	0.000197045566723207	0.00017914470919563	0	0	0.00014350768209219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255330624888069	0	0	0	0	0	0
stress disorders, post-traumatic	0	0	0	0	0	0	0	0	8.68217675720029e-05	0	9.15183790860132e-05	0	0	0	0	0	0	0.000182677956259261	0.000182677956259261	0.000182677956259261	0.000182677956259261	0.000182677956259261	0.000119393785346642	0.000119393785346642	0	0	0	9.3170756175243e-05	0	0	3.42547528900863e-05	0	3.59192196504488e-05	3.59192196504488e-05	3.59192196504488e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186873869213105	0	0	0.000106295066432965	0	0	0	0	0	0.000106295066432965	0	0	0	3.42547528900863e-05	0	0.000182677956259261	0	0	0	0.000510894365712262	0.000775492609641339	0.000114745900180761	5.13449232349825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42547528900863e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241416738046105	0	0	0	0	0	0
stroke	0	0	0	0.000370014591469379	0	0	0.000126583130349201	0	0.00960103188705894	0.000307501808577206	0.00504882795570616	4.24706008185973e-05	0.0025593771897098	0	0	5.9222674618343e-05	0.000280028028848097	0.00142240090833637	0.00142240090833637	0.00142240090833637	0.00142240090833637	0.00142240090833637	0.000664597981323049	0.000664597981323049	0.00053325172242853	0.00053325172242853	0.00053325172242853	0.00020066008476054	0	0	0.00170247252725318	0	0.000249927590463346	0.000249927590463346	0.000249927590463346	8.35181943287266e-05	0.00179934420933991	0.000868580216653671	0	0.000219745914155797	0.000428804410705105	4.19453286390242e-05	0	0	0	0	0	0.000370014591469379	0	6.06938587820964e-05	6.06938587820964e-05	6.06938587820964e-05	6.06938587820964e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.19453286390242e-05	4.80398747947383e-05	3.51979652744636e-05	0	2.47572570926381e-05	2.47572570926381e-05	0	0	9.46010018200922e-05	0	0.000218349118210354	0.00181679525631864	0	0.000217466121041392	0.000217466121041392	0	0	0	0.00464384649653814	0.00301809087448403	0.00032439200586034	0.00223642762145523	0.000132171015670701	0.00301809087448403	0.00301809087448403	0.00032439200586034	0	0.00223642762145523	0	0.00109228695263847	0	0.00170247252725318	4.80398747947383e-05	0.00142240090833637	0.00109228695263847	9.15572228056085e-05	0	0.000326463668213954	0.0140499307527932	0.00587399639397469	0.00216908069010658	0	6.70342716340986e-05	0	0.00181621836165295	0	0	0	0	0.000223427673947699	0	0.000223427673947699	0	6.07673567141498e-05	6.16508329608113e-05	0	4.29992734293557e-05	0	2.62255392993758e-05	9.91695298518497e-05	0	0	0	0.00170247252725318	4.411868687525e-05	0.000342089348082436	0.000474702224093293	0	6.06938587820964e-05	2.62255392993758e-05	0.000184279067521673	0	0.00273551358205163	0.000632106144129647	0	0	0	0	0	0	0	0	0	0.00376365523258813	0	0.000933216011813856	0	0	0	0	0	0.000336298292958855
subacute sclerosing panencephalitis	0	0	0	0	0	0	0	0	0.00178149849085329	0.00130208885231701	0.000288902831604652	0	0	0	0	0	0	0.000672785174473258	0.000672785174473258	0.000672785174473258	0.000672785174473258	0.000672785174473258	0.000753798373771999	0.000753798373771999	0.000883567812691888	0.000883567812691888	0.000883567812691888	0.000392158683324526	0	0	0.00162201765449144	0	0.000113388855546613	0.000113388855546613	0.000113388855546613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305130817244748	0.000223563944648866	0	0	0	0	0	0.000200289732372479	0	0.00192620786287972	0.000644342312833656	0	0.000138126120269724	0.000138126120269724	0	0	0	0.000589918555242796	0	0	0.000447399323644439	0	0	0	0	0	0.000447399323644439	0	0	0	0.00162201765449144	0.000305130817244748	0.000672785174473258	0	0	0	0.000691190573861586	0.00319879165679181	0	0.000324168628405635	0	0	0	0	0	0	0	0	0.000382072571736842	0	0.000382072571736842	0	0	0	0	0	0	0.000166574544028146	0	0	0	0	0.00162201765449144	0	0.000114358949120927	0	0	0	0.000166574544028146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207460027630301	0	0	0	0	0	0
